date,time,exchange,name,ltp,last_trade_qty,total_trade_amount,total_trade_qty
0,09:15:00.000000000,NSECM,AUBANK,508.4,5,989346.4,1946
0,09:15:00.000000000,NSEFO,AUBANK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,AUBANK25MARFUT,510.05,1000,510050,1000
0,09:15:00.000000000,NSECM,AXISBANK,1015,1,11046245,10883
0,09:15:00.000000000,NSEFO,AXISBANK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,AXISBANK25MARFUT,1011,625,631875,625
0,09:15:00.000000000,NSECM,BANKBARODA,203.7,48,2377179,11670
0,09:15:00.000000000,NSEFO,BANKBARODA25APRFUT,204.43,2925,597957.75,2925
0,09:15:00.000000000,NSEFO,BANKBARODA25MARFUT,203.15,2925,594213.75,2925
0,09:15:00.000000000,NSECM,BANKNIFTY,48209.45,0,0,0
0,09:15:00.000000000,NSEFO,BANKNIFTY25APRFUT,48525,30,1455750,30
0,09:15:00.000000000,NSEFO,BANKNIFTY25MARFUT,48302.5,30,108720067.5,2250
0,09:15:00.000000000,NSECM,CANBK,82.72,250,3391520,41000
0,09:15:00.000000000,NSEFO,CANBK25APRFUT,83.2,6750,561600,6750
0,09:15:00.000000000,NSEFO,CANBK25MARFUT,82.6,6750,557550,6750
0,09:15:00.000000000,NSECM,FEDERALBNK,178.65,100,1490119.65,8341
0,09:15:00.000000000,NSEFO,FEDERALBNK25APRFUT,179.5,5000,897500,5000
0,09:15:00.000000000,NSEFO,FEDERALBNK25MARFUT,178.34,5000,891700,5000
0,09:15:00.000000000,NSECM,HDFCBANK,1716.05,24,319181867.9,185998
0,09:15:00.000000000,NSEFO,HDFCBANK25APRFUT,1728.55,550,950702.5,550
0,09:15:00.000000000,NSEFO,HDFCBANK25MARFUT,1718.6,550,1890460,1100
0,09:15:00.000000000,NSECM,ICICIBANK,1251.1,319,160495953.5,128289
0,09:15:00.000000000,NSEFO,ICICIBANK25APRFUT,1254.65,700,878255,700
0,09:15:00.000000000,NSEFO,ICICIBANK25MARFUT,1254.3,700,4388790,3500
0,09:15:00.000000000,NSECM,IDFCFIRSTB,54.68,1,4340170.32,79374
0,09:15:00.000000000,NSEFO,IDFCFIRSTB25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,IDFCFIRSTB25MARFUT,54.81,7500,411075,7500
0,09:15:00.000000000,NSECM,INDUSINDBK,691.65,3,75315425.96,109118
0,09:15:00.000000000,NSEFO,INDUSINDBK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,INDUSINDBK25MARFUT,684.5,500,342250,500
0,09:15:00.000000000,NSECM,KOTAKBANK,1975.35,25,36422398.2,18435
0,09:15:00.000000000,NSEFO,KOTAKBANK25APRFUT,1994.1,400,797640,400
0,09:15:00.000000000,NSEFO,KOTAKBANK25MARFUT,1985,400,794000,400
0,09:15:00.000000000,NSECM,PNB,87.45,50,2773914,31720
0,09:15:00.000000000,NSEFO,PNB25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,PNB25MARFUT,87.22,8000,697760,8000
0,09:15:00.000000000,NSECM,SBIN,725.75,6,20201966.28,27831
0,09:15:00.000000000,NSEFO,SBIN25APRFUT,729.95,750,547462.5,750
0,09:15:00.000000000,NSEFO,SBIN25MARFUT,728,750,4368540,6000
0,09:16:00.000000000,NSECM,AUBANK,509.25,6,13150693.77,25769
0,09:16:00.000000000,NSEFO,AUBANK25APRFUT,510.3,1000,2558100,5000
0,09:16:00.000000000,NSEFO,AUBANK25MARFUT,509.5,1000,13806720,27000
0,09:16:00.000000000,NSECM,AXISBANK,1009.7,24,114481979.7,113186
0,09:16:00.000000000,NSEFO,AXISBANK25APRFUT,1016.8,625,6372500,6250
0,09:16:00.000000000,NSEFO,AXISBANK25MARFUT,1010.55,625,113920875,112500
0,09:16:00.000000000,NSECM,BANKBARODA,203.49,3,9290286.36,45657
0,09:16:00.000000000,NSEFO,BANKBARODA25APRFUT,205.09,2925,1199484,5850
0,09:16:00.000000000,NSEFO,BANKBARODA25MARFUT,203.47,2925,8350524,40950
0,09:16:00.000000000,NSECM,BANKNIFTY,48176.7,0,0,0
0,09:16:00.000000000,NSEFO,BANKNIFTY25APRFUT,48569.7,90,59775982.8,1230
0,09:16:00.000000000,NSEFO,BANKNIFTY25MARFUT,48273.6,90,1163983993,24090
0,09:16:00.000000000,NSECM,CANBK,82.65,1,13641024.32,164906
0,09:16:00.000000000,NSEFO,CANBK25APRFUT,83.5,6750,1689457.5,20250
0,09:16:00.000000000,NSEFO,CANBK25MARFUT,82.84,13500,11763832.5,141750
0,09:16:00.000000000,NSECM,FEDERALBNK,178.41,11,5645693.62,31579
0,09:16:00.000000000,NSEFO,FEDERALBNK25APRFUT,179.68,10000,5389800,30000
0,09:16:00.000000000,NSEFO,FEDERALBNK25MARFUT,178.68,5000,30443600,170000
0,09:16:00.000000000,NSECM,HDFCBANK,1709.65,5,781108833.6,455760
0,09:16:00.000000000,NSEFO,HDFCBANK25APRFUT,1727.6,550,2850837,1650
0,09:16:00.000000000,NSEFO,HDFCBANK25MARFUT,1714.65,550,242654131.5,141350
0,09:16:00.000000000,NSECM,ICICIBANK,1251.35,37,498067972,398225
0,09:16:00.000000000,NSEFO,ICICIBANK25APRFUT,1259.2,700,7935165,6300
0,09:16:00.000000000,NSEFO,ICICIBANK25MARFUT,1252.35,700,340154556,271600
0,09:16:00.000000000,NSECM,IDFCFIRSTB,54.75,491,12983915.04,236976
0,09:16:00.000000000,NSEFO,IDFCFIRSTB25APRFUT,55.1,7500,6618000,120000
0,09:16:00.000000000,NSEFO,IDFCFIRSTB25MARFUT,54.91,7500,19774800,360000
0,09:16:00.000000000,NSECM,INDUSINDBK,698,1,839389768.5,1200964
0,09:16:00.000000000,NSEFO,INDUSINDBK25APRFUT,695.7,500,9783060,14000
