date,time,exchange,name,ltp,last_trade_qty,total_trade_amount,total_trade_qty
0,09:15:00.000000000,NSECM,AUBANK,515,5,5626375,10925
0,09:15:00.000000000,NSEFO,AUBANK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,AUBANK25MAYFUT,547,1000,547000,1000
0,09:15:00.000000000,NSECM,AXISBANK,1035,1,43383060,41916
0,09:15:00.000000000,NSEFO,AXISBANK25APRFUT,1053.4,625,25407037.5,24375
0,09:15:00.000000000,NSEFO,AXISBANK25MAYFUT,1100,1250,1375000,1250
0,09:15:00.000000000,NSECM,BANKBARODA,220,2,10047180,45669
0,09:15:00.000000000,NSEFO,BANKBARODA25APRFUT,217.5,2925,7103918.25,32175
0,09:15:00.000000000,NSEFO,BANKBARODA25MAYFUT,220,2925,643500,2925
0,09:15:00.000000000,NSECM,BANKNIFTY,49381.4,0,0,0
0,09:15:00.000000000,NSEFO,BANKNIFTY25APRFUT,49750.05,240,295920048.6,5940
0,09:15:00.000000000,NSEFO,BANKNIFTY25MAYFUT,50196.7,30,6056900.4,120
0,09:15:00.000000000,NSECM,CANBK,83.7,549,11383116.3,135999
0,09:15:00.000000000,NSEFO,CANBK25APRFUT,84.1,6750,3999240,47250
0,09:15:00.000000000,NSEFO,CANBK25MAYFUT,91.5,6750,617625,6750
0,09:15:00.000000000,NSECM,FEDERALBNK,188.3,295,5873830.2,31194
0,09:15:00.000000000,NSEFO,FEDERALBNK25APRFUT,186.7,5000,933500,5000
0,09:15:00.000000000,NSEFO,FEDERALBNK25MAYFUT,195.2,5000,976000,5000
0,09:15:00.000000000,NSECM,HDFCBANK,1762.8,10,911928170.4,517318
0,09:15:00.000000000,NSEFO,HDFCBANK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,HDFCBANK25MAYFUT,1760.3,3300,17505576,9900
0,09:15:00.000000000,NSECM,ICICIBANK,1295.25,10,456578215.5,352502
0,09:15:00.000000000,NSEFO,ICICIBANK25APRFUT,1300,1400,9075850,7000
0,09:15:00.000000000,NSEFO,ICICIBANK25MAYFUT,1346.1,700,942270,700
