date,time,exchange,name,ltp,last_trade_qty,total_trade_amount,total_trade_qty
0,09:15:00.000000000,NSECM,AUBANK,679.5,90,2461828.5,3623
0,09:15:00.000000000,NSEFO,AUBANK25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,AUBANK25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,AXISBANK,1178,426,13795558,11711
0,09:15:00.000000000,NSEFO,AXISBANK25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,AXISBANK25MAYFUT,1177.5,625,735937.5,625
0,09:15:00.000000000,NSECM,BANKBARODA,250,120,2437250,9749
0,09:15:00.000000000,NSEFO,BANKBARODA25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,BANKBARODA25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,BANKNIFTY,54924.2,0,0,0
0,09:15:00.000000000,NSEFO,BANKNIFTY25JUNFUT,55201,30,1656030,30
0,09:15:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55081,60,3304860,60
0,09:15:00.000000000,NSECM,CANBK,97.5,10,7197937.5,73825
0,09:15:00.000000000,NSEFO,CANBK25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,CANBK25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,FEDERALBNK,192.1,5,910361.9,4739
0,09:15:00.000000000,NSEFO,FEDERALBNK25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,FEDERALBNK25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,HDFCBANK,1930,5,397906170,206169
0,09:15:00.000000000,NSEFO,HDFCBANK25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,HDFCBANK25MAYFUT,1941.4,550,10669175,5500
0,09:15:00.000000000,NSECM,ICICIBANK,1428.5,1,96724046.13,67687
0,09:15:00.000000000,NSEFO,ICICIBANK25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,ICICIBANK25MAYFUT,1435.1,700,1004570,700
0,09:15:00.000000000,NSECM,IDFCFIRSTB,66.46,1,8235590.28,123918
0,09:15:00.000000000,NSEFO,IDFCFIRSTB25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,INDUSINDBK,846,10,16723255.71,19749
0,09:15:00.000000000,NSEFO,INDUSINDBK25JUNFUT,848,500,424000,500
0,09:15:00.000000000,NSEFO,INDUSINDBK25MAYFUT,844,500,2532000,3000
0,09:15:00.000000000,NSECM,KOTAKBANK,2086,10,26828046,12861
0,09:15:00.000000000,NSEFO,KOTAKBANK25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,KOTAKBANK25MAYFUT,2095.7,400,838280,400
0,09:15:00.000000000,NSECM,PNB,99.97,500,5324202.26,53258
0,09:15:00.000000000,NSEFO,PNB25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,PNB25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,SBIN,793.95,200,28650479.7,36086
0,09:15:00.000000000,NSEFO,SBIN25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,SBIN25MAYFUT,783,750,43825575,55500
0,09:16:00.000000000,NSECM,AUBANK,683.85,71,19155245.6,28040
0,09:16:00.000000000,NSEFO,AUBANK25JUNFUT,682,1000,1363100,2000
0,09:16:00.000000000,NSEFO,AUBANK25MAYFUT,684.75,1000,28764960,42000
0,09:16:00.000000000,NSECM,AXISBANK,1176.2,1,98964153.42,84194
0,09:16:00.000000000,NSEFO,AXISBANK25JUNFUT,1185.6,625,2221743.75,1875
0,09:16:00.000000000,NSEFO,AXISBANK25MAYFUT,1180,625,73682500,62500
0,09:16:00.000000000,NSECM,BANKBARODA,250.42,6,38694674.55,154365
0,09:16:00.000000000,NSEFO,BANKBARODA25JUNFUT,252.39,2925,1479172.5,5850
0,09:16:00.000000000,NSEFO,BANKBARODA25MAYFUT,250.7,2925,47799326.25,190125
0,09:16:00.000000000,NSECM,BANKNIFTY,54914.4,0,0,0
0,09:16:00.000000000,NSEFO,BANKNIFTY25JUNFUT,55299.4,30,94539538.8,1710
0,09:16:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55069,30,907066144.8,16470
0,09:16:00.000000000,NSECM,CANBK,97.59,35,33847784.76,346659
0,09:16:00.000000000,NSEFO,CANBK25JUNFUT,98.68,6750,666090,6750
0,09:16:00.000000000,NSEFO,CANBK25MAYFUT,97.91,6750,19183500,195750
0,09:16:00.000000000,NSECM,FEDERALBNK,191.65,942,17013304.77,88671
0,09:16:00.000000000,NSEFO,FEDERALBNK25JUNFUT,193.6,5000,968000,5000
0,09:16:00.000000000,NSEFO,FEDERALBNK25MAYFUT,192.45,5000,7706000,40000
0,09:16:00.000000000,NSECM,HDFCBANK,1934.7,304,833007242.5,431036
0,09:16:00.000000000,NSEFO,HDFCBANK25JUNFUT,1955,550,2150225,1100
0,09:16:00.000000000,NSEFO,HDFCBANK25MAYFUT,1943.9,550,328083992.5,168850
0,09:16:00.000000000,NSECM,ICICIBANK,1425.6,420,277703151.5,194594
0,09:16:00.000000000,NSEFO,ICICIBANK25JUNFUT,1441.5,700,1009050,700
0,09:16:00.000000000,NSEFO,ICICIBANK25MAYFUT,1432.6,700,296749768,207200
0,09:16:00.000000000,NSECM,IDFCFIRSTB,66.78,23,43627707.9,653305
0,09:16:00.000000000,NSEFO,IDFCFIRSTB25JUNFUT,67.55,7500,5074500,75000
0,09:16:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,67.16,7500,35805300,532500
0,09:16:00.000000000,NSECM,INDUSINDBK,845.3,2,86241146.23,101917
0,09:16:00.000000000,NSEFO,INDUSINDBK25JUNFUT,846.4,500,2963275,3500
0,09:16:00.000000000,NSEFO,INDUSINDBK25MAYFUT,843.65,500,57370920,68000
0,09:16:00.000000000,NSECM,KOTAKBANK,2085,44,177458381.1,85085
0,09:16:00.000000000,NSEFO,KOTAKBANK25JUNFUT,2107,400,842800,400
0,09:16:00.000000000,NSEFO,KOTAKBANK25MAYFUT,2094.8,400,133170768,63600
0,09:16:00.000000000,NSECM,PNB,99.97,10,26264331.94,262801
0,09:16:00.000000000,NSEFO,PNB25JUNFUT,100.16,8000,4012800,40000
0,09:16:00.000000000,NSEFO,PNB25MAYFUT,100,8000,24834720,248000
0,09:16:00.000000000,NSECM,SBIN,791.85,1,303384409.6,382747
0,09:16:00.000000000,NSEFO,SBIN25JUNFUT,783.45,750,59983650,76500
0,09:16:00.000000000,NSEFO,SBIN25MAYFUT,780.2,750,511634745,654750
0,09:17:00.000000000,NSECM,AUBANK,687.6,7,31215937.7,45634
0,09:17:00.000000000,NSEFO,AUBANK25JUNFUT,682,1000,3409100,5000
0,09:17:00.000000000,NSEFO,AUBANK25MAYFUT,688.9,1000,83705420,122000
0,09:17:00.000000000,NSECM,AXISBANK,1176.6,5,126489712.1,107573
0,09:17:00.000000000,NSEFO,AXISBANK25JUNFUT,1189.5,625,5193781.25,4375
0,09:17:00.000000000,NSEFO,AXISBANK25MAYFUT,1181.6,1875,155645468.8,131875
0,09:17:00.000000000,NSECM,BANKBARODA,251,1,52513256.4,209383
0,09:17:00.000000000,NSEFO,BANKBARODA25JUNFUT,253.02,2925,2219197.5,8775
0,09:17:00.000000000,NSEFO,BANKBARODA25MAYFUT,251.26,2925,150787698.8,599625
0,09:17:00.000000000,NSECM,BANKNIFTY,54964.15,0,0,0
0,09:17:00.000000000,NSEFO,BANKNIFTY25JUNFUT,55315,30,167634053.1,3030
0,09:17:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55090.2,30,1916325602,34770
0,09:17:00.000000000,NSECM,CANBK,97.74,1,59273955.72,606942
0,09:17:00.000000000,NSEFO,CANBK25JUNFUT,98.7,6750,1997055,20250
0,09:17:00.000000000,NSEFO,CANBK25MAYFUT,98.2,6750,53581500,546750
0,09:17:00.000000000,NSECM,FEDERALBNK,192.37,11,32446799.43,169073
0,09:17:00.000000000,NSEFO,FEDERALBNK25JUNFUT,194,5000,2907750,15000
0,09:17:00.000000000,NSEFO,FEDERALBNK25MAYFUT,193.01,5000,53984000,280000
0,09:17:00.000000000,NSECM,HDFCBANK,1936.4,4,1036336459,535940
0,09:17:00.000000000,NSEFO,HDFCBANK25JUNFUT,1954.8,550,4301110,2200
0,09:17:00.000000000,NSEFO,HDFCBANK25MAYFUT,1944.4,550,509015122,261800
0,09:17:00.000000000,NSECM,ICICIBANK,1425.8,614,358067353.6,250888
0,09:17:00.000000000,NSEFO,ICICIBANK25JUNFUT,1442,700,4037040,2800
0,09:17:00.000000000,NSEFO,ICICIBANK25MAYFUT,1432.1,6300,682217480,476000
0,09:17:00.000000000,NSECM,IDFCFIRSTB,67.22,3940,86017295,1285375
0,09:17:00.000000000,NSEFO,IDFCFIRSTB25JUNFUT,67.92,7500,15763500,232500
0,09:17:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,67.64,7500,142045500,2107500
0,09:17:00.000000000,NSECM,INDUSINDBK,849.75,5,141646553,167176
0,09:17:00.000000000,NSEFO,INDUSINDBK25JUNFUT,849.65,500,3812490,4500
0,09:17:00.000000000,NSEFO,INDUSINDBK25MAYFUT,848.35,500,99311000,117500
0,09:17:00.000000000,NSECM,KOTAKBANK,2077.9,2,251288982.1,120509
0,09:17:00.000000000,NSEFO,KOTAKBANK25JUNFUT,2101.3,400,8424320,4000
0,09:17:00.000000000,NSEFO,KOTAKBANK25MAYFUT,2088,400,267128048,127600
0,09:17:00.000000000,NSECM,PNB,100,26,41988600,419886
0,09:17:00.000000000,NSEFO,PNB25JUNFUT,100.54,8000,8028800,80000
0,09:17:00.000000000,NSEFO,PNB25MAYFUT,100.23,8000,68142800,680000
0,09:17:00.000000000,NSECM,SBIN,791.35,27,497382352.4,627794
0,09:17:00.000000000,NSEFO,SBIN25JUNFUT,783.65,750,65861040,84000
0,09:17:00.000000000,NSEFO,SBIN25MAYFUT,779.3,750,818773650,1048500
0,09:18:00.000000000,NSECM,AUBANK,686.1,50,43820955.75,63975
0,09:18:00.000000000,NSEFO,AUBANK25JUNFUT,685.3,1000,8886280,13000
0,09:18:00.000000000,NSEFO,AUBANK25MAYFUT,687.45,1000,122951520,179000
0,09:18:00.000000000,NSECM,AXISBANK,1176.6,4,132909716.4,113030
0,09:18:00.000000000,NSEFO,AXISBANK25JUNFUT,1189.5,625,5193781.25,4375
0,09:18:00.000000000,NSEFO,AXISBANK25MAYFUT,1181.1,625,166715962.5,141250
0,09:18:00.000000000,NSECM,BANKBARODA,250.6,20,71824328.5,286438
0,09:18:00.000000000,NSEFO,BANKBARODA25JUNFUT,252.46,2925,4435938,17550
0,09:18:00.000000000,NSEFO,BANKBARODA25MAYFUT,251.2,5850,218354028.8,868725
0,09:18:00.000000000,NSECM,BANKNIFTY,54963.9,0,0,0
0,09:18:00.000000000,NSEFO,BANKNIFTY25JUNFUT,55323,30,179254587.6,3240
0,09:18:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55107,30,2263524177,41070
0,09:18:00.000000000,NSECM,CANBK,97.7,5,70133213.21,718063
0,09:18:00.000000000,NSEFO,CANBK25JUNFUT,98.67,6750,4659322.5,47250
0,09:18:00.000000000,NSEFO,CANBK25MAYFUT,98.19,6750,77427090,789750
0,09:18:00.000000000,NSECM,FEDERALBNK,192.23,2,48513040.6,252580
0,09:18:00.000000000,NSEFO,FEDERALBNK25JUNFUT,194.06,5000,5818200,30000
0,09:18:00.000000000,NSEFO,FEDERALBNK25MAYFUT,192.8,5000,69415200,360000
0,09:18:00.000000000,NSECM,HDFCBANK,1937.2,1,1096106314,566803
0,09:18:00.000000000,NSEFO,HDFCBANK25JUNFUT,1956,550,7527404.5,3850
0,09:18:00.000000000,NSEFO,HDFCBANK25MAYFUT,1945,5500,608515627.5,312950
0,09:18:00.000000000,NSECM,ICICIBANK,1426.9,10,403929118.8,283032
0,09:18:00.000000000,NSEFO,ICICIBANK25JUNFUT,1442,700,4037040,2800
0,09:18:00.000000000,NSEFO,ICICIBANK25MAYFUT,1433.7,700,800602278,558600
0,09:18:00.000000000,NSECM,IDFCFIRSTB,67.1,1,113523324.9,1695137
0,09:18:00.000000000,NSEFO,IDFCFIRSTB25JUNFUT,67.76,7500,23397900,345000
0,09:18:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,67.46,7500,153694800,2280000
0,09:18:00.000000000,NSECM,INDUSINDBK,848.75,44,187095222,220678
0,09:18:00.000000000,NSEFO,INDUSINDBK25JUNFUT,849.4,500,4237200,5000
0,09:18:00.000000000,NSEFO,INDUSINDBK25MAYFUT,846.7,500,133215075,157500
0,09:18:00.000000000,NSECM,KOTAKBANK,2082.1,3,313092936,150225
0,09:18:00.000000000,NSEFO,KOTAKBANK25JUNFUT,2101.5,400,14304548,6800
0,09:18:00.000000000,NSEFO,KOTAKBANK25MAYFUT,2092,400,411796128,196800
0,09:18:00.000000000,NSECM,PNB,99.72,152,59796486.8,598264
0,09:18:00.000000000,NSEFO,PNB25JUNFUT,100.09,8000,12838400,128000
0,09:18:00.000000000,NSEFO,PNB25MAYFUT,99.98,8000,95342800,952000
0,09:18:00.000000000,NSECM,SBIN,791,45,576022897.7,727219
0,09:18:00.000000000,NSEFO,SBIN25JUNFUT,783.1,750,72320310,92250
0,09:18:00.000000000,NSEFO,SBIN25MAYFUT,778.8,5250,985847280,1263000
0,09:19:00.000000000,NSECM,AUBANK,683.2,8,52295404.59,76347
0,09:19:00.000000000,NSEFO,AUBANK25JUNFUT,683.1,1000,9569420,14000
0,09:19:00.000000000,NSEFO,AUBANK25MAYFUT,684.45,1000,146968780,214000
0,09:19:00.000000000,NSECM,AXISBANK,1175.4,68,159315737.4,135491
0,09:19:00.000000000,NSEFO,AXISBANK25JUNFUT,1189.5,625,5193781.25,4375
0,09:19:00.000000000,NSEFO,AXISBANK25MAYFUT,1179.2,625,174831937.5,148125
0,09:19:00.000000000,NSECM,BANKBARODA,250.57,4,83421014.5,332686
0,09:19:00.000000000,NSEFO,BANKBARODA25JUNFUT,252.46,2925,4435938,17550
0,09:19:00.000000000,NSEFO,BANKBARODA25MAYFUT,251,2925,259504508.3,1032525
0,09:19:00.000000000,NSECM,BANKNIFTY,54871.4,0,0,0
0,09:19:00.000000000,NSEFO,BANKNIFTY25JUNFUT,55236,90,237302851.5,4290
0,09:19:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55020,30,2688029217,48780
0,09:19:00.000000000,NSECM,CANBK,97.54,139,77674509.25,795275
0,09:19:00.000000000,NSEFO,CANBK25JUNFUT,98.62,6750,5324940,54000
0,09:19:00.000000000,NSEFO,CANBK25MAYFUT,98,6750,83383020,850500
0,09:19:00.000000000,NSECM,FEDERALBNK,191.96,110,50379961,262300
0,09:19:00.000000000,NSEFO,FEDERALBNK25JUNFUT,194.06,5000,5818200,30000
0,09:19:00.000000000,NSEFO,FEDERALBNK25MAYFUT,192.56,5000,77124000,400000
0,09:19:00.000000000,NSECM,HDFCBANK,1932.4,26,1169197975,604596
0,09:19:00.000000000,NSEFO,HDFCBANK25JUNFUT,1953,550,11823878,6050
0,09:19:00.000000000,NSEFO,HDFCBANK25MAYFUT,1941.5,550,720688991,370700
0,09:19:00.000000000,NSECM,ICICIBANK,1426,40,475635304.8,333288
0,09:19:00.000000000,NSEFO,ICICIBANK25JUNFUT,1440.5,700,12105324,8400
0,09:19:00.000000000,NSEFO,ICICIBANK25MAYFUT,1432.7,700,943071920,658000
0,09:19:00.000000000,NSECM,IDFCFIRSTB,66.89,10,117883339.8,1760241
0,09:19:00.000000000,NSEFO,IDFCFIRSTB25JUNFUT,67.7,7500,26445900,390000
0,09:19:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,67.25,7500,180463500,2677500
0,09:19:00.000000000,NSECM,INDUSINDBK,846,12,215738811,254484
0,09:19:00.000000000,NSEFO,INDUSINDBK25JUNFUT,847.15,500,5509790,6500
0,09:19:00.000000000,NSEFO,INDUSINDBK25MAYFUT,844.5,500,167458500,198000
0,09:19:00.000000000,NSECM,KOTAKBANK,2078.3,5,407180082.9,195443
0,09:19:00.000000000,NSEFO,KOTAKBANK25JUNFUT,2101.9,400,18508424,8800
0,09:19:00.000000000,NSEFO,KOTAKBANK25MAYFUT,2088,400,491239168,234800
0,09:19:00.000000000,NSECM,PNB,99.55,800,68840987.3,689030
0,09:19:00.000000000,NSEFO,PNB25JUNFUT,100,8000,16840320,168000
0,09:19:00.000000000,NSEFO,PNB25MAYFUT,99.82,8000,117717600,1176000
0,09:19:00.000000000,NSECM,SBIN,789.6,20,696020927.2,879114
0,09:19:00.000000000,NSEFO,SBIN25JUNFUT,782.35,750,75841357.5,96750
0,09:19:00.000000000,NSEFO,SBIN25MAYFUT,777.8,750,1110700110,1423500
0,09:20:00.000000000,NSECM,AUBANK,684.35,8,55055805.44,80384
0,09:20:00.000000000,NSEFO,AUBANK25JUNFUT,680.75,1000,10930400,16000
0,09:20:00.000000000,NSEFO,AUBANK25MAYFUT,685.7,1000,166826790,243000
0,09:20:00.000000000,NSECM,AXISBANK,1177.3,1,176480124,150086
0,09:20:00.000000000,NSEFO,AXISBANK25JUNFUT,1186.8,625,6677268.75,5625
0,09:20:00.000000000,NSEFO,AXISBANK25MAYFUT,1181.6,625,224247500,190000
0,09:20:00.000000000,NSECM,BANKBARODA,250.45,25,103902195.2,414531
0,09:20:00.000000000,NSEFO,BANKBARODA25JUNFUT,252.46,2925,4435938,17550
0,09:20:00.000000000,NSEFO,BANKBARODA25MAYFUT,250.81,2925,282961428.8,1126125
0,09:20:00.000000000,NSECM,BANKNIFTY,54927.4,0,0,0
0,09:20:00.000000000,NSEFO,BANKNIFTY25JUNFUT,55272.6,30,295324801.8,5340
0,09:20:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55072.2,30,3231244919,58650
0,09:20:00.000000000,NSECM,CANBK,97.37,50,92833573.36,950774
0,09:20:00.000000000,NSEFO,CANBK25JUNFUT,98.32,6750,5988735,60750
0,09:20:00.000000000,NSEFO,CANBK25MAYFUT,97.86,6750,105178500,1073250
0,09:20:00.000000000,NSECM,FEDERALBNK,192.08,1,56216346.12,292702
0,09:20:00.000000000,NSEFO,FEDERALBNK25JUNFUT,194.06,5000,5818200,30000
0,09:20:00.000000000,NSEFO,FEDERALBNK25MAYFUT,192.45,5000,88674200,460000
0,09:20:00.000000000,NSECM,HDFCBANK,1933.5,10,1233391177,637807
0,09:20:00.000000000,NSEFO,HDFCBANK25JUNFUT,1953,550,13971672,7150
0,09:20:00.000000000,NSEFO,HDFCBANK25MAYFUT,1942.1,550,855250000,440000
0,09:20:00.000000000,NSECM,ICICIBANK,1428.7,25,509410487.3,356945
0,09:20:00.000000000,NSEFO,ICICIBANK25JUNFUT,1441.1,700,16139536,11200
0,09:20:00.000000000,NSEFO,ICICIBANK25MAYFUT,1435.2,700,1094649395,763700
0,09:20:00.000000000,NSECM,IDFCFIRSTB,66.94,10,128893647.6,1924935
0,09:20:00.000000000,NSEFO,IDFCFIRSTB25JUNFUT,67.48,7500,29479950,435000
0,09:20:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,67.18,7500,191050650,2835000
0,09:20:00.000000000,NSECM,INDUSINDBK,847.75,5,233426074.7,275403
0,09:20:00.000000000,NSEFO,INDUSINDBK25JUNFUT,846.4,500,5932990,7000
0,09:20:00.000000000,NSEFO,INDUSINDBK25MAYFUT,846.4,500,203765500,241000
0,09:20:00.000000000,NSECM,KOTAKBANK,2081.3,1,471558960.5,226403
0,09:20:00.000000000,NSEFO,KOTAKBANK25JUNFUT,2102.4,400,24389348,11600
0,09:20:00.000000000,NSEFO,KOTAKBANK25MAYFUT,2090.3,400,580672576,277600
0,09:20:00.000000000,NSECM,PNB,99.54,25,88752848.58,889218
0,09:20:00.000000000,NSEFO,PNB25JUNFUT,99.8,8000,18436800,184000
0,09:20:00.000000000,NSEFO,PNB25MAYFUT,99.65,8000,132066000,1320000
0,09:20:00.000000000,NSECM,SBIN,789.55,3,755400703.1,954331
0,09:20:00.000000000,NSEFO,SBIN25JUNFUT,781.75,750,82288500,105000
0,09:20:00.000000000,NSEFO,SBIN25MAYFUT,777.55,750,1283828063,1646250
0,09:21:00.000000000,NSECM,AUBANK,684.2,3,64182519.96,93719
0,09:21:00.000000000,NSEFO,AUBANK25JUNFUT,680.75,1000,10930400,16000
0,09:21:00.000000000,NSEFO,AUBANK25MAYFUT,685,1000,173679440,253000
0,09:21:00.000000000,NSECM,AXISBANK,1176.6,1,186417012.3,158530
0,09:21:00.000000000,NSEFO,AXISBANK25JUNFUT,1187.3,625,8161381.25,6875
0,09:21:00.000000000,NSEFO,AXISBANK25MAYFUT,1180.6,625,239748437.5,203125
0,09:21:00.000000000,NSECM,BANKBARODA,249.66,89,123388780.8,492511
0,09:21:00.000000000,NSEFO,BANKBARODA25JUNFUT,252.46,2925,4435938,17550
0,09:21:00.000000000,NSEFO,BANKBARODA25MAYFUT,250.1,2925,361271664,1439100
0,09:21:00.000000000,NSECM,BANKNIFTY,54864.3,0,0,0
0,09:21:00.000000000,NSEFO,BANKNIFTY25JUNFUT,55245,30,315218721,5700
0,09:21:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55008,30,3528391524,64050
0,09:21:00.000000000,NSECM,CANBK,97.16,1,100406585.6,1028756
0,09:21:00.000000000,NSEFO,CANBK25JUNFUT,98.32,6750,5988735,60750
0,09:21:00.000000000,NSEFO,CANBK25MAYFUT,97.6,6750,111770685,1140750
0,09:21:00.000000000,NSECM,FEDERALBNK,191.4,30,66660672,347191
0,09:21:00.000000000,NSEFO,FEDERALBNK25JUNFUT,193.33,5000,7752000,40000
0,09:21:00.000000000,NSEFO,FEDERALBNK25MAYFUT,191.88,5000,134813000,700000
0,09:21:00.000000000,NSECM,HDFCBANK,1933.2,26,1276230187,659970
0,09:21:00.000000000,NSEFO,HDFCBANK25JUNFUT,1952.7,550,15045646,7700
0,09:21:00.000000000,NSEFO,HDFCBANK25MAYFUT,1941.6,550,950274325,488950
0,09:21:00.000000000,NSECM,ICICIBANK,1427,4,552137820.9,386876
0,09:21:00.000000000,NSEFO,ICICIBANK25JUNFUT,1442.1,700,17149090,11900
0,09:21:00.000000000,NSEFO,ICICIBANK25MAYFUT,1433,1400,1275313774,889700
0,09:21:00.000000000,NSECM,IDFCFIRSTB,66.7,10,132722420.4,1982115
0,09:21:00.000000000,NSEFO,IDFCFIRSTB25JUNFUT,67.45,7500,32520000,480000
0,09:21:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,67.08,7500,217236000,3225000
0,09:21:00.000000000,NSECM,INDUSINDBK,847.05,12,260050494.2,306837
0,09:21:00.000000000,NSEFO,INDUSINDBK25JUNFUT,847.2,500,6780160,8000
0,09:21:00.000000000,NSEFO,INDUSINDBK25MAYFUT,845.5,500,231667000,274000
0,09:21:00.000000000,NSECM,KOTAKBANK,2078.1,1,509027181.6,244405
0,09:21:00.000000000,NSEFO,KOTAKBANK25JUNFUT,2103.1,400,28594680,13600
0,09:21:00.000000000,NSEFO,KOTAKBANK25MAYFUT,2088.3,400,698624460,334000
0,09:21:00.000000000,NSECM,PNB,99.18,15,114401851.4,1147576
0,09:21:00.000000000,NSEFO,PNB25JUNFUT,99.6,8000,20831200,208000
0,09:21:00.000000000,NSEFO,PNB25MAYFUT,99.47,8000,228388160,2288000
0,09:21:00.000000000,NSECM,SBIN,788.7,100,827705339.1,1046007
0,09:21:00.000000000,NSEFO,SBIN25JUNFUT,780.6,750,86974050,111000
0,09:21:00.000000000,NSEFO,SBIN25MAYFUT,776.5,750,1382248530,1773000
0,09:22:00.000000000,NSECM,AUBANK,685.5,200,70133803.96,102421
0,09:22:00.000000000,NSEFO,AUBANK25JUNFUT,680.75,1000,11611000,17000
0,09:22:00.000000000,NSEFO,AUBANK25MAYFUT,686,1000,188057160,274000
0,09:22:00.000000000,NSECM,AXISBANK,1176.6,5,214116558.5,182075
0,09:22:00.000000000,NSEFO,AXISBANK25JUNFUT,1187.3,625,8161381.25,6875
0,09:22:00.000000000,NSEFO,AXISBANK25MAYFUT,1180.2,625,279593037.5,236875
0,09:22:00.000000000,NSECM,BANKBARODA,249.69,10,158296457.3,632528
0,09:22:00.000000000,NSEFO,BANKBARODA25JUNFUT,252.46,2925,4435938,17550
0,09:22:00.000000000,NSEFO,BANKBARODA25MAYFUT,250.01,2925,477414756,1904175
0,09:22:00.000000000,NSECM,BANKNIFTY,54860.7,0,0,0
0,09:22:00.000000000,NSEFO,BANKNIFTY25JUNFUT,55231.4,90,396352150.8,7170
0,09:22:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55014.6,60,4216194418,76560
0,09:22:00.000000000,NSECM,CANBK,97.07,2,113117049.5,1159818
0,09:22:00.000000000,NSEFO,CANBK25JUNFUT,97.85,6750,6649425,67500
0,09:22:00.000000000,NSEFO,CANBK25MAYFUT,97.33,6750,123599520,1262250
0,09:22:00.000000000,NSECM,FEDERALBNK,191.37,2,75318447.2,392488
0,09:22:00.000000000,NSEFO,FEDERALBNK25JUNFUT,192.99,5000,10646900,55000
0,09:22:00.000000000,NSEFO,FEDERALBNK25MAYFUT,192,5000,151120350,785000
0,09:22:00.000000000,NSECM,HDFCBANK,1934.4,100,1320885708,683066
0,09:22:00.000000000,NSEFO,HDFCBANK25JUNFUT,1950.2,550,17191064,8800
0,09:22:00.000000000,NSEFO,HDFCBANK25MAYFUT,1943.2,550,1022919117,526350
0,09:22:00.000000000,NSECM,ICICIBANK,1426.4,6,584151800.8,409325
0,09:22:00.000000000,NSEFO,ICICIBANK25JUNFUT,1439.6,700,20173020,14000
0,09:22:00.000000000,NSEFO,ICICIBANK25MAYFUT,1432.6,700,1554007917,1084300
0,09:22:00.000000000,NSECM,IDFCFIRSTB,66.72,51,153144747,2288475
0,09:22:00.000000000,NSEFO,IDFCFIRSTB25JUNFUT,67.29,7500,34537200,510000
0,09:22:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,67,7500,240332400,3570000
0,09:22:00.000000000,NSECM,INDUSINDBK,847.8,85,275881146.5,325535
0,09:22:00.000000000,NSEFO,INDUSINDBK25JUNFUT,846.45,500,10165680,12000
0,09:22:00.000000000,NSEFO,INDUSINDBK25MAYFUT,845.7,500,259556220,307000
0,09:22:00.000000000,NSECM,KOTAKBANK,2076.5,100,557196126.2,267601
0,09:22:00.000000000,NSEFO,KOTAKBANK25JUNFUT,2096.9,400,32789952,15600
0,09:22:00.000000000,NSEFO,KOTAKBANK25MAYFUT,2087.3,400,747870336,357600
0,09:22:00.000000000,NSECM,PNB,99.14,198,129989256.6,1304851
0,09:22:00.000000000,NSEFO,PNB25JUNFUT,99.69,8000,21628080,216000
0,09:22:00.000000000,NSEFO,PNB25MAYFUT,99.24,8000,261770240,2624000
0,09:22:00.000000000,NSECM,SBIN,787.5,43,920486932.6,1163818
0,09:22:00.000000000,NSEFO,SBIN25JUNFUT,780,750,108037440,138000
0,09:22:00.000000000,NSEFO,SBIN25MAYFUT,775.1,750,1547936528,1986750
