date,time,exchange,name,ltp,last_trade_qty,total_trade_amount,total_trade_qty
0,09:15:00.000000000,NSECM,AUBANK,569.55,1,2996972.1,5262
0,09:15:00.000000000,NSEFO,AUBANK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,AUBANK25MARFUT,571.25,1000,1142500,2000
0,09:15:00.000000000,NSECM,AXISBANK,1092,35,14003808,12824
0,09:15:00.000000000,NSEFO,AXISBANK25APRFUT,1101.5,625,1376875,1250
0,09:15:00.000000000,NSEFO,AXISBANK25MARFUT,1092.55,625,1365687.5,1250
0,09:15:00.000000000,NSECM,BANKBARODA,219.5,18,1581717,7206
0,09:15:00.000000000,NSEFO,BANKBARODA25APRFUT,221.38,2925,647536.5,2925
0,09:15:00.000000000,NSEFO,BANKBARODA25MARFUT,219.99,2925,643470.75,2925
0,09:15:00.000000000,NSECM,BANKNIFTY,51084,0,0,0
0,09:15:00.000000000,NSEFO,BANKNIFTY25APRFUT,51590,30,1547700,30
0,09:15:00.000000000,NSEFO,BANKNIFTY25MARFUT,51171,30,3069930,60
0,09:15:00.000000000,NSECM,CANBK,87.1,10,6182183.8,70978
0,09:15:00.000000000,NSEFO,CANBK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,CANBK25MARFUT,87.35,6750,589612.5,6750
0,09:15:00.000000000,NSECM,FEDERALBNK,192.09,100,3044626.5,15850
0,09:15:00.000000000,NSEFO,FEDERALBNK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,FEDERALBNK25MARFUT,191.5,5000,957500,5000
0,09:15:00.000000000,NSECM,HDFCBANK,1800,2,503316000,279620
0,09:15:00.000000000,NSEFO,HDFCBANK25APRFUT,1816.4,550,62068479,34100
0,09:15:00.000000000,NSEFO,HDFCBANK25MARFUT,1807.4,550,33779306,18700
0,09:15:00.000000000,NSECM,ICICIBANK,1333.15,75,96246764.25,72195
0,09:15:00.000000000,NSEFO,ICICIBANK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,ICICIBANK25MARFUT,1337.3,700,936110,700
0,09:15:00.000000000,NSECM,IDFCFIRSTB,56.84,1,5014481.64,88221
0,09:15:00.000000000,NSEFO,IDFCFIRSTB25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,IDFCFIRSTB25MARFUT,57,7500,855750,15000
0,09:15:00.000000000,NSECM,INDUSINDBK,654.15,3,28655394.4,43730
0,09:15:00.000000000,NSEFO,INDUSINDBK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,INDUSINDBK25MARFUT,653.3,500,5232960,8000
0,09:15:00.000000000,NSECM,KOTAKBANK,2144,1,15055168,7022
0,09:15:00.000000000,NSEFO,KOTAKBANK25APRFUT,2159,400,864680,400
0,09:15:00.000000000,NSEFO,KOTAKBANK25MARFUT,2148.75,400,859500,400
0,09:15:00.000000000,NSECM,PNB,92.69,1098,2961908.95,31955
0,09:15:00.000000000,NSEFO,PNB25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,PNB25MARFUT,92.72,8000,741760,8000
0,09:15:00.000000000,NSECM,SBIN,763.8,9,18866623.8,24701
0,09:15:00.000000000,NSEFO,SBIN25APRFUT,768,750,5184202.5,6750
0,09:15:00.000000000,NSEFO,SBIN25MARFUT,763,750,572250,750
0,09:16:00.000000000,NSECM,AUBANK,570.75,61,79069331.76,138514
0,09:16:00.000000000,NSEFO,AUBANK25APRFUT,561.9,1000,113427040,202000
0,09:16:00.000000000,NSEFO,AUBANK25MARFUT,568.75,1000,50102800,88000
0,09:16:00.000000000,NSECM,AXISBANK,1095.95,4,170276005.8,155899
0,09:16:00.000000000,NSEFO,AXISBANK25APRFUT,1101.8,625,88641543.75,80625
0,09:16:00.000000000,NSEFO,AXISBANK25MARFUT,1093.65,625,51196406.25,46875
0,09:16:00.000000000,NSECM,BANKBARODA,219.51,53,28619520.84,130006
0,09:16:00.000000000,NSEFO,BANKBARODA25APRFUT,221.99,2925,26502225.75,119925
0,09:16:00.000000000,NSEFO,BANKBARODA25MARFUT,220.29,2925,31477036.5,143325
0,09:16:00.000000000,NSECM,BANKNIFTY,51158.7,0,0,0
0,09:16:00.000000000,NSEFO,BANKNIFTY25APRFUT,51494.45,60,619553781.9,12030
0,09:16:00.000000000,NSEFO,BANKNIFTY25MARFUT,51150,30,681494356.8,13320
0,09:16:00.000000000,NSECM,CANBK,87.08,10,39964428.88,458518
0,09:16:00.000000000,NSEFO,CANBK25APRFUT,87.54,6750,21286800,243000
0,09:16:00.000000000,NSEFO,CANBK25MARFUT,86.89,6750,8226225,94500
0,09:16:00.000000000,NSECM,FEDERALBNK,192.82,414,16895822.94,87807
0,09:16:00.000000000,NSEFO,FEDERALBNK25APRFUT,193.09,5000,19286000,100000
0,09:16:00.000000000,NSEFO,FEDERALBNK25MARFUT,192.18,5000,28827000,150000
0,09:16:00.000000000,NSECM,HDFCBANK,1803.3,536,1174304427,651407
0,09:16:00.000000000,NSEFO,HDFCBANK25APRFUT,1815.05,550,631981988,347600
0,09:16:00.000000000,NSEFO,HDFCBANK25MARFUT,1802.45,550,179736529.5,99550
0,09:16:00.000000000,NSECM,ICICIBANK,1341.2,91,375439368.5,280501
0,09:16:00.000000000,NSEFO,ICICIBANK25APRFUT,1349.55,700,161553105,119700
0,09:16:00.000000000,NSEFO,ICICIBANK25MARFUT,1339.9,700,62833337,46900
0,09:16:00.000000000,NSECM,IDFCFIRSTB,56.83,499,35925223.75,632375
0,09:16:00.000000000,NSEFO,IDFCFIRSTB25APRFUT,57.29,7500,42787500,750000
0,09:16:00.000000000,NSEFO,IDFCFIRSTB25MARFUT,56.82,7500,24729750,435000
0,09:16:00.000000000,NSECM,INDUSINDBK,646.15,29,392999040,606480
0,09:16:00.000000000,NSEFO,INDUSINDBK25APRFUT,649.9,500,251020825,384500
0,09:16:00.000000000,NSEFO,INDUSINDBK25MARFUT,646.4,500,539966305,833500
0,09:16:00.000000000,NSECM,KOTAKBANK,2132.4,13,182618581.3,85428
0,09:16:00.000000000,NSEFO,KOTAKBANK25APRFUT,2150.85,400,37017324,17200
0,09:16:00.000000000,NSEFO,KOTAKBANK25MARFUT,2134.45,400,17969532,8400
0,09:16:00.000000000,NSECM,PNB,92.75,50,32939964,355800
0,09:16:00.000000000,NSEFO,PNB25APRFUT,93.27,8000,22346400,240000
0,09:16:00.000000000,NSEFO,PNB25MARFUT,92.62,8000,8140000,88000
0,09:16:00.000000000,NSECM,SBIN,763.05,24,163485111.8,214328
0,09:16:00.000000000,NSEFO,SBIN25APRFUT,766.7,750,42559065,55500
0,09:16:00.000000000,NSEFO,SBIN25MARFUT,761.15,750,15991710,21000
0,09:17:00.000000000,NSECM,AUBANK,567.55,5,87489126,153288
0,09:17:00.000000000,NSEFO,AUBANK25APRFUT,560.25,1000,170213280,303000
0,09:17:00.000000000,NSEFO,AUBANK25MARFUT,566.8,1000,60332020,106000
0,09:17:00.000000000,NSECM,AXISBANK,1093.9,88,198123737.8,181339
0,09:17:00.000000000,NSEFO,AXISBANK25APRFUT,1100.65,625,141625000,128750
0,09:17:00.000000000,NSEFO,AXISBANK25MARFUT,1091.8,625,86711631.25,79375
0,09:17:00.000000000,NSECM,BANKBARODA,220.15,25,40843800.72,185544
0,09:17:00.000000000,NSEFO,BANKBARODA25APRFUT,221.52,2925,58238797.5,263250
0,09:17:00.000000000,NSEFO,BANKBARODA25MARFUT,219.65,2925,40476003.75,184275
0,09:17:00.000000000,NSECM,BANKNIFTY,51092.25,0,0,0
0,09:17:00.000000000,NSEFO,BANKNIFTY25APRFUT,51437.95,30,1212378492,23550
0,09:17:00.000000000,NSEFO,BANKNIFTY25MARFUT,51081.8,30,1581541525,30930
0,09:17:00.000000000,NSECM,CANBK,87.03,270,53592021,614940
0,09:17:00.000000000,NSEFO,CANBK25APRFUT,87.54,6750,78624945,897750
0,09:17:00.000000000,NSEFO,CANBK25MARFUT,86.85,6750,39345750,452250
0,09:17:00.000000000,NSECM,FEDERALBNK,191.98,8,23434191.13,121793
0,09:17:00.000000000,NSEFO,FEDERALBNK25APRFUT,192.88,5000,47282550,245000
0,09:17:00.000000000,NSEFO,FEDERALBNK25MARFUT,192.05,5000,46130400,240000
0,09:17:00.000000000,NSECM,HDFCBANK,1801.95,1,1297828748,719980
0,09:17:00.000000000,NSEFO,HDFCBANK25APRFUT,1815.1,550,859526140,473000
0,09:17:00.000000000,NSEFO,HDFCBANK25MARFUT,1802.15,550,334325062.5,185350
0,09:17:00.000000000,NSECM,ICICIBANK,1340.35,235,532072448.4,397235
0,09:17:00.000000000,NSEFO,ICICIBANK25APRFUT,1349.55,700,482895000,357700
0,09:17:00.000000000,NSEFO,ICICIBANK25MARFUT,1340.15,700,234505250,175000
0,09:17:00.000000000,NSECM,IDFCFIRSTB,56.62,1,46746406.2,823290
0,09:17:00.000000000,NSEFO,IDFCFIRSTB25APRFUT,57.11,7500,76656750,1342500
0,09:17:00.000000000,NSEFO,IDFCFIRSTB25MARFUT,56.7,7500,56202300,990000
0,09:17:00.000000000,NSECM,INDUSINDBK,642.7,2,587440784.3,908114
0,09:17:00.000000000,NSEFO,INDUSINDBK25APRFUT,648.35,500,1019348730,1570500
0,09:17:00.000000000,NSEFO,INDUSINDBK25MARFUT,643.55,500,1241350200,1921000
0,09:17:00.000000000,NSECM,KOTAKBANK,2131.8,5,247501503.6,115846
0,09:17:00.000000000,NSEFO,KOTAKBANK25APRFUT,2148,400,168445536,78400
0,09:17:00.000000000,NSEFO,KOTAKBANK25MARFUT,2131.3,400,58910544,27600
0,09:17:00.000000000,NSECM,PNB,92.63,10,59098773.67,638009
0,09:17:00.000000000,NSEFO,PNB25APRFUT,93.11,8000,44712000,480000
0,09:17:00.000000000,NSEFO,PNB25MARFUT,92.47,8000,25902800,280000
0,09:17:00.000000000,NSECM,SBIN,761.9,10,214686848.1,281479
0,09:17:00.000000000,NSEFO,SBIN25APRFUT,766.25,750,296678070,387000
0,09:17:00.000000000,NSEFO,SBIN25MARFUT,761.1,750,244983667.5,321750
0,09:18:00.000000000,NSECM,AUBANK,565.05,1,93708027.18,164279
0,09:18:00.000000000,NSEFO,AUBANK25APRFUT,557.85,1000,233882790,417000
0,09:18:00.000000000,NSEFO,AUBANK25MARFUT,564.15,1000,100979400,178000
0,09:18:00.000000000,NSECM,AXISBANK,1094.65,85,224598241.1,205533
0,09:18:00.000000000,NSEFO,AXISBANK25APRFUT,1101.2,625,246882056.3,224375
0,09:18:00.000000000,NSEFO,AXISBANK25MARFUT,1093.5,625,159767887.5,146250
0,09:18:00.000000000,NSECM,BANKBARODA,220.13,10,56414599.44,256232
0,09:18:00.000000000,NSEFO,BANKBARODA25APRFUT,221.6,2925,101626492.5,459225
0,09:18:00.000000000,NSEFO,BANKBARODA25MARFUT,220,2925,84191211,383175
0,09:18:00.000000000,NSECM,BANKNIFTY,51126.4,0,0,0
0,09:18:00.000000000,NSEFO,BANKNIFTY25APRFUT,51469.05,30,1511755255,29370
0,09:18:00.000000000,NSEFO,BANKNIFTY25MARFUT,51129.85,90,1865068454,36480
0,09:18:00.000000000,NSECM,CANBK,87.18,82,77945679.56,894796
0,09:18:00.000000000,NSEFO,CANBK25APRFUT,87.38,6750,100463625,1147500
0,09:18:00.000000000,NSEFO,CANBK25MARFUT,86.94,6750,77445720,891000
0,09:18:00.000000000,NSECM,FEDERALBNK,191.81,308,28855191.9,150053
0,09:18:00.000000000,NSEFO,FEDERALBNK25APRFUT,192.22,5000,83820150,435000
0,09:18:00.000000000,NSEFO,FEDERALBNK25MARFUT,191.32,5000,78683100,410000
0,09:18:00.000000000,NSECM,HDFCBANK,1803.3,180,1406520702,780269
0,09:18:00.000000000,NSEFO,HDFCBANK25APRFUT,1817.4,550,1258230122,692450
0,09:18:00.000000000,NSEFO,HDFCBANK25MARFUT,1804.5,550,482123664,267300
0,09:18:00.000000000,NSECM,ICICIBANK,1339.7,3,617157638.3,460727
0,09:18:00.000000000,NSEFO,ICICIBANK25APRFUT,1348.75,700,691560660,512400
0,09:18:00.000000000,NSEFO,ICICIBANK25MARFUT,1338.15,700,401341164,299600
0,09:18:00.000000000,NSECM,IDFCFIRSTB,56.51,5,69485913.68,1225069
0,09:18:00.000000000,NSEFO,IDFCFIRSTB25APRFUT,57.01,7500,98891100,1732500
0,09:18:00.000000000,NSEFO,IDFCFIRSTB25MARFUT,56.52,7500,85490325,1507500
0,09:18:00.000000000,NSECM,INDUSINDBK,645.75,4,717468326.7,1110443
0,09:18:00.000000000,NSEFO,INDUSINDBK25APRFUT,644.7,500,1328407680,2049000
0,09:18:00.000000000,NSEFO,INDUSINDBK25MARFUT,646.7,500,1555250400,2409000
0,09:18:00.000000000,NSECM,KOTAKBANK,2129.35,6,272060262.5,127375
0,09:18:00.000000000,NSEFO,KOTAKBANK25APRFUT,2145.25,400,271475600,126400
0,09:18:00.000000000,NSEFO,KOTAKBANK25MARFUT,2128.7,400,102363360,48000
0,09:18:00.000000000,NSECM,PNB,92.86,266,74392298.35,802939
0,09:18:00.000000000,NSEFO,PNB25APRFUT,93.34,8000,91659600,984000
0,09:18:00.000000000,NSEFO,PNB25MARFUT,92.69,8000,54037520,584000
0,09:18:00.000000000,NSECM,SBIN,762.4,4,254429382.8,333656
