date,time,exchange,name,ltp,last_trade_qty,total_trade_amount,total_trade_qty
0,09:15:00.000000000,NSECM,AUBANK,707,7,2673874,3782
0,09:15:00.000000000,NSEFO,AUBANK25JUNFUT,702.25,1000,702250,1000
0,09:15:00.000000000,NSEFO,AUBANK25MAYFUT,705.35,1000,1410700,2000
0,09:15:00.000000000,NSECM,AXISBANK,1200,11,8272800,6894
0,09:15:00.000000000,NSEFO,AXISBANK25JUNFUT,1204,625,752062.5,625
0,09:15:00.000000000,NSEFO,AXISBANK25MAYFUT,1198.5,625,748062.5,625
0,09:15:00.000000000,NSECM,BANKBARODA,244.5,69,9940805.85,40583
0,09:15:00.000000000,NSEFO,BANKBARODA25JUNFUT,244.48,2925,1430208,5850
0,09:15:00.000000000,NSEFO,BANKBARODA25MAYFUT,242.5,2925,1418625,5850
0,09:15:00.000000000,NSECM,BANKNIFTY,55588.95,0,0,0
0,09:15:00.000000000,NSEFO,BANKNIFTY25JUNFUT,55894.8,60,31846395.9,570
0,09:15:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55604.2,60,53388153.6,960
0,09:15:00.000000000,NSECM,CANBK,111.84,29,40978451.4,366206
0,09:15:00.000000000,NSEFO,CANBK25JUNFUT,112.48,6750,759240,6750
0,09:15:00.000000000,NSEFO,CANBK25MAYFUT,111.37,6750,7516125,67500
0,09:15:00.000000000,NSECM,FEDERALBNK,202.5,11,843817.5,4167
0,09:15:00.000000000,NSEFO,FEDERALBNK25JUNFUT,202.18,5000,1010900,5000
0,09:15:00.000000000,NSEFO,FEDERALBNK25MAYFUT,201.58,5000,1007900,5000
0,09:15:00.000000000,NSECM,HDFCBANK,1931.4,16,273569378.1,141884
0,09:15:00.000000000,NSEFO,HDFCBANK25JUNFUT,1943.9,550,20305186,10450
0,09:15:00.000000000,NSEFO,HDFCBANK25MAYFUT,1929.4,1650,3178560,1650
0,09:15:00.000000000,NSECM,ICICIBANK,1459.8,5,68636607.48,47103
0,09:15:00.000000000,NSEFO,ICICIBANK25JUNFUT,1468.2,700,6165936,4200
0,09:15:00.000000000,NSEFO,ICICIBANK25MAYFUT,1458.4,700,4087720,2800
0,09:15:00.000000000,NSECM,IDFCFIRSTB,68.2,8420,5686384.32,83427
0,09:15:00.000000000,NSEFO,IDFCFIRSTB25JUNFUT,68.34,7500,511950,7500
0,09:15:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,67.99,7500,1019100,15000
0,09:15:00.000000000,NSECM,INDUSINDBK,806.1,50,48286877.52,59942
0,09:15:00.000000000,NSEFO,INDUSINDBK25JUNFUT,809.8,500,4860060,6000
0,09:15:00.000000000,NSEFO,INDUSINDBK25MAYFUT,806,500,6450160,8000
0,09:15:00.000000000,NSECM,KOTAKBANK,2077.3,20,18028886.7,8679
0,09:15:00.000000000,NSEFO,KOTAKBANK25JUNFUT,2083.8,400,1667160,800
0,09:15:00.000000000,NSEFO,KOTAKBANK25MAYFUT,2073,400,1658480,800
0,09:15:00.000000000,NSECM,PNB,102.56,1,6083313.75,59205
0,09:15:00.000000000,NSEFO,PNB25JUNFUT,102.76,8000,822080,8000
0,09:15:00.000000000,NSEFO,PNB25MAYFUT,102.33,8000,818640,8000
0,09:15:00.000000000,NSECM,SBIN,798.45,2,32313472.33,40451
0,09:15:00.000000000,NSEFO,SBIN25JUNFUT,802.45,750,3608325,4500
0,09:15:00.000000000,NSEFO,SBIN25MAYFUT,797.9,750,6579540,8250
0,09:16:00.000000000,NSECM,AUBANK,706.8,45,20671847.28,29262
0,09:16:00.000000000,NSEFO,AUBANK25JUNFUT,704.35,1000,9848160,14000
