date,time,exchange,name,ltp,last_trade_qty,total_trade_amount,total_trade_qty
0,09:15:00.000000000,NSECM,AUBANK,773.15,25,413635.25,535
0,09:15:00.000000000,NSEFO,AUBANK25JULFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,AUBANK25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,AXISBANK,1209.8,1,1889707.6,1562
0,09:15:00.000000000,NSEFO,AXISBANK25JULFUT,1221.8,625,763625,625
0,09:15:00.000000000,NSEFO,AXISBANK25JUNFUT,1214.4,625,759000,625
0,09:15:00.000000000,NSECM,BANKBARODA,238.04,4,1780301.16,7479
0,09:15:00.000000000,NSEFO,BANKBARODA25JULFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,BANKBARODA25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,BANKNIFTY,55538.85,0,0,0
0,09:15:00.000000000,NSEFO,BANKNIFTY25JULFUT,55950,35,1958250,35
0,09:15:00.000000000,NSEFO,BANKNIFTY25JUNFUT,55670.2,90,21718066.5,390
0,09:15:00.000000000,NSECM,CANBK,109.23,105,5148665.28,47136
0,09:15:00.000000000,NSEFO,CANBK25JULFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,CANBK25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,FEDERALBNK,204.77,10,1313804.32,6416
0,09:15:00.000000000,NSEFO,FEDERALBNK25JULFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,FEDERALBNK25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,HDFCBANK,1917,5,461519667,240751
0,09:15:00.000000000,NSEFO,HDFCBANK25JULFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,HDFCBANK25JUNFUT,1924.7,550,2118270,1100
0,09:15:00.000000000,NSECM,ICICIBANK,1417,5,46192783,32599
0,09:15:00.000000000,NSEFO,ICICIBANK25JULFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,ICICIBANK25JUNFUT,1425,700,997500,700
0,09:15:00.000000000,NSECM,IDFCFIRSTB,70.58,6,3782876.26,53597
0,09:15:00.000000000,NSEFO,IDFCFIRSTB25JULFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,IDFCFIRSTB25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,INDUSINDBK,818.05,1,17201955.4,21028
0,09:15:00.000000000,NSEFO,INDUSINDBK25JULFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,INDUSINDBK25JUNFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,KOTAKBANK,2125,14,15950250,7506
0,09:15:00.000000000,NSEFO,KOTAKBANK25JULFUT,2151.2,400,860480,400
0,09:15:00.000000000,NSEFO,KOTAKBANK25JUNFUT,2137.6,400,855040,400
0,09:15:00.000000000,NSECM,PNB,105.88,1500,4225882.56,39912
0,09:15:00.000000000,NSEFO,PNB25JULFUT,106.6,8000,853280,8000
0,09:15:00.000000000,NSEFO,PNB25JUNFUT,105.96,8000,847760,8000
0,09:15:00.000000000,NSECM,SBIN,792.5,10,8628740,10888
0,09:15:00.000000000,NSEFO,SBIN25JULFUT,797.3,750,597975,750
0,09:15:00.000000000,NSEFO,SBIN25JUNFUT,792.1,750,1188150,1500
0,09:16:00.000000000,NSECM,AUBANK,773.4,8,16710348.24,21636
0,09:16:00.000000000,NSEFO,AUBANK25JULFUT,776.25,1000,4650420,6000
0,09:16:00.000000000,NSEFO,AUBANK25JUNFUT,776.8,1000,18594240,24000
0,09:16:00.000000000,NSECM,AXISBANK,1207.3,221,62786007.4,52001
0,09:16:00.000000000,NSEFO,AXISBANK25JULFUT,1215,625,17467350,14375
0,09:16:00.000000000,NSEFO,AXISBANK25JUNFUT,1207.9,625,356522250,295000
0,09:16:00.000000000,NSECM,BANKBARODA,237.7,99,12661992,53280
0,09:16:00.000000000,NSEFO,BANKBARODA25JULFUT,239.8,2925,701415,2925
0,09:16:00.000000000,NSEFO,BANKBARODA25JUNFUT,237.9,2925,14629592.25,61425
0,09:16:00.000000000,NSECM,BANKNIFTY,55578.7,0,0,0
0,09:16:00.000000000,NSEFO,BANKNIFTY25JULFUT,55890,35,103709785.2,1855
0,09:16:00.000000000,NSEFO,BANKNIFTY25JUNFUT,55683,30,768792756,13800
0,09:16:00.000000000,NSECM,CANBK,108.87,135,31507226.19,288607
0,09:16:00.000000000,NSEFO,CANBK25JULFUT,110.11,6750,2972430,27000
0,09:16:00.000000000,NSEFO,CANBK25JUNFUT,109.24,6750,16971930,155250
0,09:16:00.000000000,NSECM,FEDERALBNK,205.26,103,7839881.7,38234
0,09:16:00.000000000,NSEFO,FEDERALBNK25JULFUT,206.62,5000,3099900,15000
0,09:16:00.000000000,NSEFO,FEDERALBNK25JUNFUT,205.23,5000,4107000,20000
0,09:16:00.000000000,NSECM,HDFCBANK,1919,50,1121731950,584616
0,09:16:00.000000000,NSEFO,HDFCBANK25JULFUT,1915,550,126408480,66000
0,09:16:00.000000000,NSEFO,HDFCBANK25JUNFUT,1924.4,550,399242057.5,207350
0,09:16:00.000000000,NSECM,ICICIBANK,1420.3,358,148730695.1,104813
0,09:16:00.000000000,NSEFO,ICICIBANK25JULFUT,1430.9,700,17024021,11900
0,09:16:00.000000000,NSEFO,ICICIBANK25JUNFUT,1424.4,700,154461685,108500
0,09:16:00.000000000,NSECM,IDFCFIRSTB,70,50,16938639.16,241532
0,09:16:00.000000000,NSEFO,IDFCFIRSTB25JULFUT,70.39,9275,2613695,37100
0,09:16:00.000000000,NSEFO,IDFCFIRSTB25JUNFUT,70.04,7500,8398800,120000
0,09:16:00.000000000,NSECM,INDUSINDBK,826.75,11,260865234,316488
0,09:16:00.000000000,NSEFO,INDUSINDBK25JULFUT,830,700,30701734,37100
