date,time,exchange,name,ltp,last_trade_qty,total_trade_amount,total_trade_qty
0,09:15:00.000000000,NSECM,AUBANK,658.5,5,14045146.5,21329
0,09:15:00.000000000,NSEFO,AUBANK25APRFUT,663.2,1000,663200,1000
0,09:15:00.000000000,NSEFO,AUBANK25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,AXISBANK,1199.1,1,37146918.9,30979
0,09:15:00.000000000,NSEFO,AXISBANK25APRFUT,1207.5,625,754687.5,625
0,09:15:00.000000000,NSEFO,AXISBANK25MAYFUT,1214.7,625,759187.5,625
0,09:15:00.000000000,NSECM,BANKBARODA,250.5,150,1710915,6830
0,09:15:00.000000000,NSEFO,BANKBARODA25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,BANKBARODA25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,BANKNIFTY,55103.9,0,0,0
0,09:15:00.000000000,NSEFO,BANKNIFTY25APRFUT,55234.8,30,86202760.8,1560
0,09:15:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55355.8,30,89977748.4,1620
0,09:15:00.000000000,NSECM,CANBK,99.5,11,11765278,118244
0,09:15:00.000000000,NSEFO,CANBK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,CANBK25MAYFUT,99.11,6750,1343925,13500
0,09:15:00.000000000,NSECM,FEDERALBNK,199.75,2,1622569.25,8123
0,09:15:00.000000000,NSEFO,FEDERALBNK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,FEDERALBNK25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,HDFCBANK,1910,20,1129610290,591419
0,09:15:00.000000000,NSEFO,HDFCBANK25APRFUT,1910.2,550,10569185,5500
0,09:15:00.000000000,NSEFO,HDFCBANK25MAYFUT,1915.4,550,21225050,11000
0,09:15:00.000000000,NSECM,ICICIBANK,1416.3,11,263780209.8,186246
0,09:15:00.000000000,NSEFO,ICICIBANK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,ICICIBANK25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,IDFCFIRSTB,68.4,1,4948603.2,72348
0,09:15:00.000000000,NSEFO,IDFCFIRSTB25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,INDUSINDBK,795.7,1,16392105,20619
0,09:15:00.000000000,NSEFO,INDUSINDBK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,INDUSINDBK25MAYFUT,796.75,500,398375,500
0,09:15:00.000000000,NSECM,KOTAKBANK,2218,1,34179380,15410
0,09:15:00.000000000,NSEFO,KOTAKBANK25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,KOTAKBANK25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,PNB,102.9,1,5200874.7,50543
0,09:15:00.000000000,NSEFO,PNB25APRFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSEFO,PNB25MAYFUT,nan,nan,nan,nan
0,09:15:00.000000000,NSECM,SBIN,812.75,250,31368086.25,38595
0,09:15:00.000000000,NSEFO,SBIN25APRFUT,814.8,750,611100,750
0,09:15:00.000000000,NSEFO,SBIN25MAYFUT,nan,nan,nan,nan
0,09:16:00.000000000,NSECM,AUBANK,658.8,498,119851645.8,181996
0,09:16:00.000000000,NSEFO,AUBANK25APRFUT,660.75,1000,27694800,42000
0,09:16:00.000000000,NSEFO,AUBANK25MAYFUT,649,1000,37840940,58000
0,09:16:00.000000000,NSECM,AXISBANK,1207,10,173673852,144093
0,09:16:00.000000000,NSEFO,AXISBANK25APRFUT,1205.5,625,18094200,15000
0,09:16:00.000000000,NSEFO,AXISBANK25MAYFUT,1212.9,625,170562656.3,140625
0,09:16:00.000000000,NSECM,BANKBARODA,253.27,1,69551993.28,275388
0,09:16:00.000000000,NSEFO,BANKBARODA25APRFUT,252.91,2925,30937315.5,122850
0,09:16:00.000000000,NSEFO,BANKBARODA25MAYFUT,254.04,2925,93986889.75,371475
0,09:16:00.000000000,NSECM,BANKNIFTY,55160.65,0,0,0
0,09:16:00.000000000,NSEFO,BANKNIFTY25APRFUT,55238.4,30,800381087.1,14490
0,09:16:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55384.8,30,842673241.8,15210
0,09:16:00.000000000,NSECM,CANBK,99.28,68,71976672.1,724330
0,09:16:00.000000000,NSEFO,CANBK25APRFUT,98.86,6750,9352665,94500
0,09:16:00.000000000,NSEFO,CANBK25MAYFUT,99.77,6750,22869675,229500
0,09:16:00.000000000,NSECM,FEDERALBNK,199.33,90,21678595.95,108583
0,09:16:00.000000000,NSEFO,FEDERALBNK25APRFUT,199.37,5000,4980000,25000
0,09:16:00.000000000,NSEFO,FEDERALBNK25MAYFUT,199.6,5000,16982150,85000
0,09:16:00.000000000,NSECM,HDFCBANK,1913,1,1774212431,928557
0,09:16:00.000000000,NSEFO,HDFCBANK25APRFUT,1911.3,550,216655659,113300
0,09:16:00.000000000,NSEFO,HDFCBANK25MAYFUT,1924.2,550,367290825,190850
0,09:16:00.000000000,NSECM,ICICIBANK,1416.1,120,735203694.5,519109
0,09:16:00.000000000,NSEFO,ICICIBANK25APRFUT,1413.3,3500,120759016,85400
0,09:16:00.000000000,NSEFO,ICICIBANK25MAYFUT,1422,700,180201609,126700
0,09:16:00.000000000,NSECM,IDFCFIRSTB,68.3,11,59190205.14,866494
0,09:16:00.000000000,NSEFO,IDFCFIRSTB25APRFUT,68.08,7500,41419350,607500
0,09:16:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,68.54,7500,39633825,577500
0,09:16:00.000000000,NSECM,INDUSINDBK,796.9,31,210563790.6,264106
0,09:16:00.000000000,NSEFO,INDUSINDBK25APRFUT,795.75,500,33044790,41500
0,09:16:00.000000000,NSEFO,INDUSINDBK25MAYFUT,801.55,500,119369860,149000
0,09:16:00.000000000,NSECM,KOTAKBANK,2216.2,2,267762168.6,120581
0,09:16:00.000000000,NSEFO,KOTAKBANK25APRFUT,2217.4,400,21303360,9600
0,09:16:00.000000000,NSEFO,KOTAKBANK25MAYFUT,2229,400,81326336,36400
0,09:16:00.000000000,NSECM,PNB,103.14,27,54536100.12,528758
0,09:16:00.000000000,NSEFO,PNB25APRFUT,102.97,8000,16470400,160000
0,09:16:00.000000000,NSEFO,PNB25MAYFUT,103.65,8000,48084320,464000
0,09:16:00.000000000,NSECM,SBIN,814.7,15,210758773,258714
0,09:16:00.000000000,NSEFO,SBIN25APRFUT,814.05,750,41545620,51000
0,09:16:00.000000000,NSEFO,SBIN25MAYFUT,814.35,750,64162350,78750
0,09:17:00.000000000,NSECM,AUBANK,665,42,159905835.1,242594
0,09:17:00.000000000,NSEFO,AUBANK25APRFUT,664.95,1000,39607200,60000
0,09:17:00.000000000,NSEFO,AUBANK25MAYFUT,650.85,1000,66454020,102000
0,09:17:00.000000000,NSECM,AXISBANK,1210,1,253432619.6,210117
0,09:17:00.000000000,NSEFO,AXISBANK25APRFUT,1207.5,625,42229600,35000
0,09:17:00.000000000,NSEFO,AXISBANK25MAYFUT,1217.1,625,276107650,227500
0,09:17:00.000000000,NSECM,BANKBARODA,254.81,1,159801444.7,630281
0,09:17:00.000000000,NSEFO,BANKBARODA25APRFUT,254.24,2925,65016666,257400
0,09:17:00.000000000,NSEFO,BANKBARODA25MAYFUT,255.47,2925,181929588.8,716625
0,09:17:00.000000000,NSECM,BANKNIFTY,55176.9,0,0,0
0,09:17:00.000000000,NSEFO,BANKNIFTY25APRFUT,55313,30,1339452466,24240
0,09:17:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55475,30,1447919218,26130
0,09:17:00.000000000,NSECM,CANBK,100.16,81,146024176,1465959
0,09:17:00.000000000,NSEFO,CANBK25APRFUT,99.54,6750,19404697.5,195750
0,09:17:00.000000000,NSEFO,CANBK25MAYFUT,100.6,13500,92576722.5,924750
0,09:17:00.000000000,NSECM,FEDERALBNK,199.99,5,28888704,144675
0,09:17:00.000000000,NSEFO,FEDERALBNK25APRFUT,199.37,5000,9960500,50000
0,09:17:00.000000000,NSEFO,FEDERALBNK25MAYFUT,200,5000,35969400,180000
0,09:17:00.000000000,NSECM,HDFCBANK,1910.5,19,1953460233,1022267
0,09:17:00.000000000,NSEFO,HDFCBANK25APRFUT,1910.6,550,273446030,143000
0,09:17:00.000000000,NSEFO,HDFCBANK25MAYFUT,1923.1,550,556798352,289300
0,09:17:00.000000000,NSECM,ICICIBANK,1416.8,34,919869542.6,649419
0,09:17:00.000000000,NSEFO,ICICIBANK25APRFUT,1415.8,700,233686964,165200
0,09:17:00.000000000,NSEFO,ICICIBANK25MAYFUT,1423,700,378472780,266000
0,09:17:00.000000000,NSECM,IDFCFIRSTB,68.55,5,95858844.9,1401855
0,09:17:00.000000000,NSEFO,IDFCFIRSTB25APRFUT,68.48,7500,77236500,1132500
0,09:17:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,68.94,7500,125702700,1830000
0,09:17:00.000000000,NSECM,INDUSINDBK,804.35,5,395974027.5,495525
0,09:17:00.000000000,NSEFO,INDUSINDBK25APRFUT,804,500,168065100,210000
0,09:17:00.000000000,NSEFO,INDUSINDBK25MAYFUT,810.1,500,329590170,409500
0,09:17:00.000000000,NSECM,KOTAKBANK,2219.8,56,435028481.3,196025
0,09:17:00.000000000,NSEFO,KOTAKBANK25APRFUT,2219.7,400,42601152,19200
0,09:17:00.000000000,NSEFO,KOTAKBANK25MAYFUT,2234.2,400,139344816,62400
0,09:17:00.000000000,NSECM,PNB,103.8,353,95726048.63,926411
0,09:17:00.000000000,NSEFO,PNB25APRFUT,103.52,8000,43761040,424000
0,09:17:00.000000000,NSEFO,PNB25MAYFUT,104.35,8000,132148080,1272000
0,09:17:00.000000000,NSECM,SBIN,818.05,50,312525358.8,383335
0,09:17:00.000000000,NSEFO,SBIN25APRFUT,817.7,750,82566337.5,101250
0,09:17:00.000000000,NSEFO,SBIN25MAYFUT,817.5,750,165112425,202500
0,09:18:00.000000000,NSECM,AUBANK,662.25,4,200560812.9,303857
0,09:18:00.000000000,NSEFO,AUBANK25APRFUT,662.75,1000,57553110,87000
0,09:18:00.000000000,NSEFO,AUBANK25MAYFUT,653.25,1000,131934280,202000
0,09:18:00.000000000,NSECM,AXISBANK,1212.5,273,387582266,320825
0,09:18:00.000000000,NSEFO,AXISBANK25APRFUT,1212,625,122467950,101250
0,09:18:00.000000000,NSEFO,AXISBANK25MAYFUT,1219.1,625,463401750,381250
0,09:18:00.000000000,NSECM,BANKBARODA,254.5,250,198444262.8,782108
0,09:18:00.000000000,NSEFO,BANKBARODA25APRFUT,254,2925,85129785,336375
0,09:18:00.000000000,NSEFO,BANKBARODA25MAYFUT,255.36,2925,278541549,1093950
0,09:18:00.000000000,NSECM,BANKNIFTY,55188.2,0,0,0
0,09:18:00.000000000,NSEFO,BANKNIFTY25APRFUT,55320,30,1624923006,29400
0,09:18:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55492.2,30,1885701384,34020
0,09:18:00.000000000,NSECM,CANBK,99.76,451,192166903.5,1928225
0,09:18:00.000000000,NSEFO,CANBK25APRFUT,99.48,6750,80643600,810000
0,09:18:00.000000000,NSEFO,CANBK25MAYFUT,100.15,6750,133214355,1329750
0,09:18:00.000000000,NSECM,FEDERALBNK,199.66,8,39704317.2,198780
0,09:18:00.000000000,NSEFO,FEDERALBNK25APRFUT,199.51,5000,17938800,90000
0,09:18:00.000000000,NSEFO,FEDERALBNK25MAYFUT,200.35,5000,59011800,295000
0,09:18:00.000000000,NSECM,HDFCBANK,1911,108,2541549893,1329972
0,09:18:00.000000000,NSEFO,HDFCBANK25APRFUT,1911.8,550,390121154.5,204050
0,09:18:00.000000000,NSEFO,HDFCBANK25MAYFUT,1923.9,550,895381443,465300
0,09:18:00.000000000,NSECM,ICICIBANK,1417.5,4,1219802662,860865
0,09:18:00.000000000,NSEFO,ICICIBANK25APRFUT,1415.5,700,314894412,222600
0,09:18:00.000000000,NSEFO,ICICIBANK25MAYFUT,1423.3,1400,708232077,497700
0,09:18:00.000000000,NSECM,IDFCFIRSTB,68.45,370,133630605.7,1952522
0,09:18:00.000000000,NSEFO,IDFCFIRSTB25APRFUT,68.56,7500,115751550,1695000
0,09:18:00.000000000,NSEFO,IDFCFIRSTB25MAYFUT,69.02,7500,184647450,2685000
0,09:18:00.000000000,NSECM,INDUSINDBK,804.8,38,521353346.4,651366
0,09:18:00.000000000,NSEFO,INDUSINDBK25APRFUT,804.6,500,323522265,403500
0,09:18:00.000000000,NSEFO,INDUSINDBK25MAYFUT,809.85,1000,527424840,654000
0,09:18:00.000000000,NSECM,KOTAKBANK,2219.4,40,639627152.4,288145
0,09:18:00.000000000,NSEFO,KOTAKBANK25APRFUT,2222.1,400,115431160,52000
0,09:18:00.000000000,NSEFO,KOTAKBANK25MAYFUT,2234.4,400,259101080,116000
0,09:18:00.000000000,NSECM,PNB,103.32,44,112911222.5,1092196
0,09:18:00.000000000,NSEFO,PNB25APRFUT,103.23,8000,80222880,776000
0,09:18:00.000000000,NSEFO,PNB25MAYFUT,104,8000,198016000,1904000
0,09:18:00.000000000,NSECM,SBIN,818.3,6,438612745.9,537430
0,09:18:00.000000000,NSEFO,SBIN25APRFUT,817.3,750,125492287.5,153750
0,09:18:00.000000000,NSEFO,SBIN25MAYFUT,816.4,750,316628895,387750
0,09:19:00.000000000,NSECM,AUBANK,663.6,80,218936401.1,331546
0,09:19:00.000000000,NSEFO,AUBANK25APRFUT,664.8,1000,61541820,93000
0,09:19:00.000000000,NSEFO,AUBANK25MAYFUT,654.8,1000,139137990,213000
0,09:19:00.000000000,NSECM,AXISBANK,1210.6,11,435467308.6,360343
0,09:19:00.000000000,NSEFO,AXISBANK25APRFUT,1209.6,625,193670400,160000
0,09:19:00.000000000,NSEFO,AXISBANK25MAYFUT,1217.3,625,565477200,465000
0,09:19:00.000000000,NSECM,BANKBARODA,254.05,50,239230391.4,942260
0,09:19:00.000000000,NSEFO,BANKBARODA25APRFUT,254.12,2925,98512800.75,389025
0,09:19:00.000000000,NSEFO,BANKBARODA25MAYFUT,255.69,2925,339878916,1333800
0,09:19:00.000000000,NSECM,BANKNIFTY,55229.15,0,0,0
0,09:19:00.000000000,NSEFO,BANKNIFTY25APRFUT,55350,30,1870603798,33840
0,09:19:00.000000000,NSEFO,BANKNIFTY25MAYFUT,55490,30,2206956524,39810
0,09:19:00.000000000,NSECM,CANBK,99.81,339,228573616.3,2293074
0,09:19:00.000000000,NSEFO,CANBK25APRFUT,99.6,6750,113607292.5,1140750
0,09:19:00.000000000,NSEFO,CANBK25MAYFUT,100.2,6750,198886590,1984500
0,09:19:00.000000000,NSECM,FEDERALBNK,200.15,947,44508156.69,222797
0,09:19:00.000000000,NSEFO,FEDERALBNK25APRFUT,199.76,5000,29911500,150000
0,09:19:00.000000000,NSEFO,FEDERALBNK25MAYFUT,200.38,5000,87060900,435000
0,09:19:00.000000000,NSECM,HDFCBANK,1913.1,38,2750230700,1439188
0,09:19:00.000000000,NSEFO,HDFCBANK25APRFUT,1912.6,550,476317495.5,249150
0,09:19:00.000000000,NSEFO,HDFCBANK25MAYFUT,1926.3,550,1089012309,565950
0,09:19:00.000000000,NSECM,ICICIBANK,1416.5,96,1382198865,975516
